name,type,sido,sgg,addr,tel
액션호랑이태권도장,태권도,경기도,고양시,경기도 고양시 일산동구 경의로 315,0319070082
액트치어앤댄스,댄스(줌바 등),세종특별자치시,세종시,세종특별자치시 조치원읍 새내10길 87,0447155333
액티브 태권도,태권도,경기도,양주시,경기도 양주시 옥정서로 227,
액티브경희태권도스포츠센터,태권도,경기도,파주시,경기도 파주시 미래로602번길 3,
액티브복싱클럽,복싱,인천광역시,미추홀구,인천광역시 미추홀구 숙골로 93,
액티브짐 박촌점,헬스,인천광역시,계양구,인천광역시 계양구 장제로 1013,07073773383
앤 월요가 플라잉요가,요가,경기도,의정부시,경기도 의정부시 용민로26번길 68,0319286859
앤 월요가&플라잉,요가,경기도,의정부시,경기도 의정부시 용민로26번길 68,
앤더스필라테스 산곡점,필라테스,인천광역시,부평구,인천광역시 부평구 원적로 434,0325253774
앤드원짐,합기도,전북특별자치도,전주시,전라북도 전주시 덕진구 쪽구름로 57,
앤드필라테스,필라테스,서울특별시,서대문구,서울특별시 서대문구 증가로 123,
앤제이,필라테스,충청남도,부여군,충청남도 부여군 부여읍 월함로 8-11,0418363504
앤제이 플라잉요가,요가,충청남도,부여군,충청남도 부여군 부여읍 월함로 8-11,
앤트짐,헬스,강원특별자치도,양구군,강원도 양구군 양구읍 양구새싹로 27,0334816785
앤플라잉요가 필라테스 만수점,요가,인천광역시,남동구,인천광역시 남동구 만수서로 56,0324678500
앰비션피트니스,헬스,서울특별시,강동구,서울특별시 강동구 양재대로 1626,024414957
앱솔루트펜싱클럽,펜싱,인천광역시,연수구,인천광역시 연수구 테크노파크로111번길 11,07086729354
야구놀이터,야구,대전광역시,유성구,대전광역시 유성구 원내로 23,
야구놀이터(북구리틀야구단),야구,광주광역시,북구,광주 북구 동림동,
야놀자다트샵,기타종목,전라남도,화순군,전라남도 화순군 화순읍 만연로 66-10,0613757236
야놀자다트샵,기타종목,전라남도,화순군,전라남도 화순군 화순읍 중앙로 101,023757236
야라댄스학원,댄스(줌바 등),경기도,여주시,경기도 여주시 세종로14번길 18,
야무진 태권도,태권도,울산광역시,울주군,울산광역시 울주군 온양읍 솔밭2길 29,0522393332
야무진태권도,태권도,부산광역시,기장군,부산 기장군 정관면 용수리,
야무진태권도,태권도,전라남도,구례군,전남 구례군 구례읍 봉남리,
야무짐,헬스,서울특별시,도봉구,서울특별시 도봉구 도봉로 605,021111111
야무짐 체육관,기타종목,광주광역시,서구,광주광역시 서구 상무대로1081번길 28,
야무짐점핑허브,기타종목,대구광역시,북구,대구광역시 북구 팔달로 215-2,0532019788
야무짐체육관 이룸점,기타종목,광주광역시,광산구,광주광역시 광산구 손재로110번길 21,
야무짐체육관산정점,기타종목,광주광역시,광산구,광주광역시 광산구 손재로110번길 21,
야미사 야구 아카데미,야구,서울특별시,강동구,서울특별시 강동구 천호대로176길 32,024777796
야와라짐,유도,경기도,군포시,경기도 군포시 용호1로5번길 3,0313958865
야크짐,종합체육시설,전북특별자치도,고창군,전북특별자치도 고창군 고창읍 월곡로 48,0635639588
야탑 주짓수 아카데미,기타종목,경기도,성남시,경기도 성남시 분당구 야탑로139번길 22,
야탑검도관,검도,경기도,성남시,경기 성남시 분당구 야탑동 155~186,
야트라 요가yaatra yoga,요가,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 일주서로 2535,0647927987
야핏,헬스,서울특별시,강남구,서울특별시 강남구 봉은사로 619,0216000563
야학태권도장,태권도,대구광역시,달서구,대구광역시 달서구 장기로 70,0536255353
야호태권도장,태권도,전라남도,곡성군,전남 곡성군 곡성읍 학정리 664-2,
약사태비태권도,태권도,울산광역시,중구,울산광역시 중구 평산로 2,0522947878
약수 존프랭클 주짓수 체육관,주짓수,서울특별시,중구,서울특별시 중구 다산로 134,0222316269
양구청검관,검도,강원특별자치도,양구군,강원도 양구군 양구읍 중앙길 43-7,
양덕 용인대 태권도장,태권도,경상남도,창원시,경상남도 창원시 마산회원구 율림교로 6,
양덕 태권도장해동검도,검도,경상북도,포항시,경상북도 포항시 북구 양덕로50번길 52,
양덕동양태권도,태권도,경상남도,창원시,경상남도 창원시 마산회원구 팔용로 47,0559809044
양덕스포츠센터,배드민턴,경상북도,포항시,경상북도 포항시 북구 장량로145번길 7,0542537775
양덕아이태권스쿨,태권도,경상북도,포항시,경북 포항시,
양덕유도관,유도,경상북도,포항시,경상북도 포항시 북구 장성로 110,0547278900
양덕점핑센터,기타종목,경상남도,창원시,경상남도 창원시 마산회원구 율림교로 12,
양덕주짓수,주짓수,경상북도,포항시,경상북도 포항시 북구 법원로 152,
양덕희망아이태권도장,태권도,경상북도,포항시,경상북도 포항시 북구 양덕로6번길 5-17,
양동부부태권도,태권도,광주광역시,서구,광주광역시 서구 경열로 97-1,
양동체육관,태권도,광주광역시,서구,광주 서구 양동 61-2 우진아파트 상가동 3층,
양림태권도장,태권도,광주광역시,남구,광주광역시 남구 정율성로 7,
양무검도관,검도,경기도,양주시,경기도 양주시 회정로 120,
양문태권도,태권도,경기도,파주시,경기도 파주시 평화로 280,0319449945
양문태권도장,태권도,경기도,파주시,경기도 파주시 평화로 45-7,0319449944
양산 정안합기도,합기도,경상남도,양산시,경상남도 양산시 양주로 36,0553648900
양산 키즈짐 태권도장,태권도,경기도,오산시,경기도 오산시 양산로410번길 12,
양산DS당구클럽,기타종목,경상남도,양산시,경상남도 양산시 물금읍 야리3길 34,
양산국제스쿼시,스쿼시,경상남도,양산시,경상남도 양산시 양산역로 99,0553892229
양산복싱무에타이,복싱,경상남도,양산시,경상남도 양산시 물금읍 범어로 60,
양산유나이티드FC 축구센터,축구,경상남도,양산시,경상남도 양산시 물금읍 야리3길 34,
양산유도관,유도,경상남도,양산시,경상남도 양산시 옥곡6길 16,0553848485
양산점핑&찜질다이어트,기타종목,경상남도,양산시,경상남도 양산시 물금읍 야리로 110,
양산체육관,태권도,경상남도,양산시,경상남도 양산시 삼동5길 4,0553862776
양산코리안주짓수종합격투기공권유술,"기타종목, 주짓수",경상남도,양산시,경상남도 양산시 동면 금오13길 16,0553828209
양산코리안주짓수종합격투기공권유술,주짓수,경상남도,양산시,경상남도 양산시 물금읍 신주로 43,
양산탁구장,탁구,경상남도,양산시,경상남도 양산시 삼일로 79,0553670707
양산태권도장,태권도,광주광역시,북구,광주 북구 양산동209-60,
양산테니스아카데미,테니스,경상남도,양산시,경상남도 양산시 물금읍 야리로 5,
양서에코힐링센터,헬스,경기도,양평군,경기도 양평군 양서면 북한강로 38,0317724811
양우체육관,태권도,대전광역시,서구,대전광역시 서구 배재로172번길 3,
양우합기도,합기도,대전광역시,서구,대전광역시 서구 배재로172번길 3,0425273313
양원 주짓수,기타종목,서울특별시,중랑구,서울특별시 중랑구 양원역로14길 19,
양재체육관,태권도,서울특별시,서초구,서울특별시 서초구 바우뫼로39길 63,
양정어썸스포츠센터,기타종목,부산광역시,부산진구,부산광역시 부산진구 양지로11번길 67,
양정유도관,유도,부산광역시,부산진구,부산광역시 부산진구 동평로 362,0518680284
양정지성태권도장,태권도,경상남도,거제시,경상북도 상주시 공검면 양정5길 36,0556373552
양정체육관,태권도,경상남도,거제시,경상남도 거제시 중곡2로 89-1,
양정태권도,태권도,경상남도,거제시,경상남도 거제시 중곡2로 89-1,0556378870
양주 고읍 유도 체육관,유도,경기도,양주시,경기도 양주시 고덕로 326-6,
양주 주짓수 킥복싱 MMA STORY,기타종목,경기도,양주시,경기도 양주시 회정로 114,
양주 투혼정심관,복싱,경기도,양주시,경기도 양주시 고암길 68,
양주 프레임주짓수,주짓수,경기도,양주시,경기도 양주시 백석읍 양주산성로574번길 17,
양주FSC축구센터,축구(풋살),경기도,양주시,경기도 양주시 율정로213번길 33,
양주HIGH유소년축구클럽,축구(풋살),경기도,양주시,경기도 양주시 백석읍 중앙로254번길 40-10,
양주검도관,검도,경기도,양주시,경기도 양주시 삼숭로38번길 241,
양주구싸커양주유소년축구클럽,축구(풋살),경기도,양주시,경기도 양주시 송랑로 96,0318598404
양주도시공사,"배드민턴, 승마",경기도,양주시,경기도 양주시 광적면 부흥로618번길 303,0318289830
양주시JUST유소년축구클럽,축구(풋살),경기도,양주시,경기도 양주시 고덕로139번길 95-9,
양주시공공승마장,승마,경기도,양주시,경기도 양주시 은현면 그루고개로221번길 264-21,
양주시티즌축구클럽,축구(풋살),경기도,양주시,경기도 양주시 삼숭로 150-13,
양주씨티에프씨,축구,경기도,양주시,경기도 양주시 옥정동로8길 10,
양주옥정울트라주짓수,기타종목,경기도,양주시,경기도 양주시 옥정로 222,
양주유도회관,유도,경기도,양주시,경기도 양주시 화합로1402번길 12,0318581113
양주탑클래스FC 유소년축구클럽,축구,경기도,양주시,경기도 양주시 청담로243번길 24,
양주품태권도장,태권도,경기도,양주시,경기도 양주시 회천남로 54,028570660
양지바른요가원,요가,경기도,용인시,경기도 용인시 처인구 양지면 양지로 131,0313325453
양지점 엠앤에이치점핑클럽,줄넘기,경기도,용인시,경기도 용인시 처인구 양지면 양지로143번길 1,
양지태권도,태권도,광주광역시,북구,광주광역시 북구 양산로 71,
양진광탁구교실,탁구,광주광역시,북구,광주광역시 북구 설죽로389번길 65,0624123959
양진히어로즈태권도장,태권도,경기도,안성시,경기도 안성시 공도읍 진말길 6,0316557123
양천구청목동문화체육센터,기타종목,서울특별시,양천구,서울특별시 양천구 목동중앙본로 73,0220621862
양천구청신월문화체육센터,기타종목,서울특별시,양천구,서울특별시 양천구 지양로 47,0226054094
양천구청양천구민체육센터,기타종목,서울특별시,양천구,서울특별시 양천구 목동동로 87,0226521792
양천스카이유도체육관,유도,서울특별시,양천구,서울특별시 양천구 월정로 249,07056690873
양태극권,기타종목,경기도,안양시,경기도 안양시 동안구 관악대로 480,
양평 에이펙스 유도관,유도,경기도,양평군,경기도 양평군 양평읍 양근로 183,
양평 챔피온 복싱,복싱,경기도,양평군,경기도 양평군 양평읍 양근강변길 80,0317722887
양평공사 용문국민체육센터,종합체육시설,경기도,양평군,경기도 양평군 용문면 용문체육공원길 53,0317757915
양평군체육센터,수영,경기도,양평군,경기도 양평군 양평읍 종합운동장로 5,0317710224
양평복싱체육관,복싱,경기도,양평군,경기도 양평군 양평읍 양평시장길 28,0317743322
양평유도체육관,유도,경기도,양평군,경기도 양평군 양평읍 중앙로 64-13,
